tenure_months,monthly_charges,total_charges,num_products,support_calls,payment_delay_days,contract_type,internet_service,online_security,tech_support,churn
25,93.23,2257.32,2,5,14,1,1,1,1,0
42,117.22,4857.36,4,4,9,0,1,1,1,0
29,55.93,1669.87,3,2,14,2,0,0,0,0
32,95.2,3134.88,5,9,2,1,2,0,0,0
31,79.62,2532.96,5,2,14,1,0,1,1,0
69,58.58,4216.71,5,1,12,1,0,0,1,0
33,32.83,1072.02,3,2,11,0,0,1,1,0
21,23.34,510.36,3,6,13,2,1,0,0,0
47,68.97,3340.98,5,7,0,2,1,0,0,0
11,91.15,989.98,5,0,12,2,2,0,0,0
48,76.68,3777.05,4,6,23,1,1,1,1,0
64,40.4,2512.47,5,2,20,1,0,0,0,0
38,118.99,4441.11,1,5,15,1,2,0,0,0
31,83.74,2482.13,5,2,0,2,1,1,0,0
3,117.31,351.79,3,4,11,2,2,0,1,1
71,46.53,3313.39,4,8,1,1,1,1,0,0
55,82.51,4348.52,4,8,2,0,2,1,1,0
33,106.34,3586.14,5,2,11,1,1,1,0,0
24,27.99,695.4,4,6,28,1,0,0,0,0
67,49.54,3382.35,2,4,28,2,2,0,0,0
34,54.71,1805.39,4,1,21,1,0,0,1,0
52,28.73,1465.56,2,6,0,2,2,0,1,0
23,119.36,2706.32,1,1,8,2,2,1,1,0
10,68.67,711.72,4,3,22,1,2,1,0,0
19,63.08,1218.73,4,8,30,0,0,0,1,1
6,95.52,559.16,2,5,22,1,2,0,0,1
11,57.11,615.74,3,7,13,2,1,0,0,0
58,85.08,4838.81,5,3,10,2,2,1,0,0
37,87.39,3215.69,1,3,5,1,1,0,0,0
27,24.06,672.19,1,7,18,1,0,1,0,0
68,37.45,2512.67,2,5,9,2,1,0,1,0
62,50.07,2998.46,1,2,25,2,0,0,1,0
70,90.27,6203.33,5,2,12,1,0,0,1,0
60,81.75,4854.8,4,4,2,1,1,0,1,0
41,40.77,1708.54,4,7,30,0,0,0,0,0
6,29.73,179.14,5,8,20,2,2,1,1,0
51,39.16,2002.95,4,1,18,2,0,0,1,0
12,64.91,786.91,3,3,18,2,2,0,0,0
45,81.04,3599.82,4,0,29,0,2,0,1,0
21,94.74,1936.83,1,6,29,2,0,1,1,0
16,80.18,1329.81,5,9,20,1,1,0,1,0
14,68.04,964.12,3,6,7,0,2,1,1,0
33,111.1,3730.52,5,1,19,1,1,1,0,0
40,42.99,1799.37,2,2,14,2,1,1,1,0
26,104.77,2655.05,5,2,14,1,2,1,1,0
55,108.2,5978.58,4,9,14,0,0,1,1,0
1,107.1,104.29,2,8,10,2,2,1,0,1
8,53.45,408.07,1,9,21,2,2,0,1,0
38,52.26,2025.72,1,1,11,2,1,0,0,0
53,59.08,3066.76,3,0,7,0,1,0,1,0
11,50.23,559.05,4,8,4,1,2,0,1,0
30,85.12,2675.84,4,2,27,1,0,0,0,0
9,80.67,692.27,4,7,19,2,1,0,0,1
31,114.21,3701.36,4,0,25,1,0,0,0,0
48,78.41,3933.02,3,8,26,1,2,0,0,0
10,93.12,899.88,4,0,19,1,0,0,1,1
15,89.42,1377.68,5,4,30,2,2,1,0,0
21,80.58,1647.72,5,2,8,2,1,0,1,0
53,59.54,3209.35,3,9,12,0,2,1,1,0
30,23.19,696.14,1,7,18,0,1,0,1,0
64,85.22,5326.05,1,8,24,0,2,0,1,0
40,71.68,2878.29,5,2,6,0,1,0,0,0
22,65.57,1396.06,1,5,13,0,1,0,0,0
58,119.19,6974.22,4,4,9,2,1,0,0,0
18,21.05,385.92,3,5,11,2,0,1,0,0
22,61.97,1411.5,3,0,26,2,0,0,0,0
39,79.46,2979.09,1,6,21,1,2,1,1,0
28,88.03,2519.61,2,6,2,1,1,0,0,0
44,62.86,2763.01,2,6,4,2,1,1,1,0
71,119.49,8356.05,3,6,25,1,0,1,1,0
11,26.27,286.24,2,6,30,0,1,0,1,1
55,47.5,2710.66,3,8,1,1,1,1,0,0
19,68.19,1347.75,4,7,14,1,2,0,1,0
6,43.28,259.23,3,4,3,1,0,0,1,0
19,20.9,379.1,4,9,24,2,2,0,1,0
61,95.13,5804.9,1,4,21,0,1,1,1,0
29,80.03,2282.9,4,0,15,0,0,0,1,0
46,68.71,3296.65,2,5,16,2,0,1,1,0
55,105.49,5850.39,2,0,2,2,2,0,1,0
64,43.4,2899.09,4,2,26,1,0,0,1,0
21,54.68,1199.5,5,3,2,2,2,1,0,0
5,60.52,288.6,2,0,28,1,1,0,1,1
41,54.97,2204.4,3,3,2,0,2,1,0,0
14,97.75,1391.84,5,1,30,0,2,1,0,0
28,73.05,2110.74,1,4,23,0,2,1,0,0
31,56.71,1710.19,3,1,3,2,2,1,0,0
22,73.34,1650.73,5,2,30,0,2,1,0,0
30,40.47,1238.54,1,5,22,0,0,0,0,0
71,37.18,2666.9,1,4,4,2,2,1,1,0
13,67.93,905.54,4,0,4,2,2,1,1,0
66,97.0,6638.56,3,1,8,1,0,1,1,0
68,58.89,4019.44,2,1,13,1,2,1,0,0
58,79.6,4634.05,2,7,3,1,1,0,0,0
36,76.18,2672.75,4,6,14,2,1,0,0,0
38,54.67,1984.18,2,5,27,1,0,1,1,0
51,108.48,5421.57,1,8,2,2,1,0,1,0
38,115.01,4399.79,3,2,29,1,2,0,1,0
72,75.78,5636.2,3,9,21,0,1,1,1,0
49,20.57,1037.96,3,5,25,2,1,1,0,0
14,42.84,616.6,4,7,27,2,2,1,0,0
7,74.91,526.23,1,8,23,2,0,0,1,1
63,85.84,5300.42,1,3,14,0,0,0,1,0
14,23.06,331.96,5,8,15,2,1,1,1,0
69,117.96,8242.52,2,0,9,2,0,1,0,0
25,59.47,1451.37,4,9,0,0,0,0,1,0
14,37.47,546.55,5,5,3,2,0,0,0,0
21,76.65,1530.1,2,3,22,0,1,0,1,0
70,31.34,2179.78,5,9,11,1,0,1,0,0
52,45.84,2494.75,1,5,21,0,2,1,0,0
31,109.17,3345.85,3,8,29,2,0,0,1,0
65,85.39,5500.56,3,5,5,1,0,1,0,0
25,31.82,779.79,2,6,19,0,0,0,1,0
52,119.56,6254.2,5,9,7,0,0,1,0,0
45,21.45,1012.87,3,4,9,2,0,1,1,0
25,71.77,1743.8,1,8,27,0,1,1,1,0
64,41.57,2758.63,4,9,19,0,0,1,0,0
64,50.82,3394.07,1,1,9,1,2,0,1,0
25,89.05,2238.0,4,4,30,1,0,1,1,0
38,71.77,2684.03,4,1,9,0,2,1,0,0
29,30.66,905.37,4,0,21,1,2,1,1,0
16,34.54,536.75,3,1,6,1,1,0,0,0
11,51.2,537.36,2,2,6,2,1,0,1,0
55,119.33,6441.5,1,7,9,0,1,1,0,0
9,96.74,835.17,3,8,27,1,0,1,0,1
31,62.06,1910.21,2,5,4,1,2,1,1,0
20,37.18,721.8,5,5,30,2,0,1,1,0
1,118.43,113.93,1,4,16,1,1,0,1,1
59,46.55,2762.83,5,0,12,1,0,0,1,0
57,36.47,2070.61,3,6,7,1,2,1,1,0
13,99.67,1277.39,4,0,7,2,1,1,1,0
2,82.28,170.32,2,5,22,1,2,1,1,1
68,84.29,6013.73,1,1,10,0,0,1,0,0
8,99.62,758.29,5,7,20,1,0,0,0,1
56,37.73,2193.3,1,0,10,1,2,1,1,0
67,25.74,1759.79,2,0,24,1,2,0,1,0
32,80.95,2529.62,5,9,12,1,0,1,1,0
51,54.01,2849.7,2,1,25,1,1,1,1,0
33,104.3,3319.43,1,6,14,1,0,1,0,0
70,84.08,6025.04,2,6,29,0,0,1,1,0
26,32.62,882.5,5,3,21,2,0,0,1,0
31,74.91,2427.8,5,4,18,2,2,0,0,0
38,87.09,3391.45,5,2,3,0,0,0,1,0
64,68.27,4379.08,4,3,24,0,2,1,0,0
72,97.41,7059.67,3,0,13,0,0,1,0,0
48,113.99,5600.6,3,3,24,1,1,1,1,0
62,65.15,4181.67,4,1,7,0,2,0,1,0
2,20.85,42.17,1,4,20,2,1,1,1,0
57,62.22,3370.28,5,3,15,1,1,0,0,0
61,43.9,2576.13,4,6,0,0,2,1,0,0
22,109.85,2485.55,3,4,21,1,0,1,1,0
14,48.41,685.98,1,2,4,0,1,0,1,0
19,26.52,485.07,4,3,20,2,1,1,0,0
70,27.32,1941.66,2,7,24,0,0,0,1,0
39,102.12,3827.51,1,0,20,0,1,0,0,0
34,110.73,3846.5,2,1,2,2,1,1,0,0
13,42.28,531.56,3,2,26,1,0,1,0,0
70,26.34,1791.99,3,6,19,2,0,0,0,0
69,77.5,5282.73,4,7,7,2,0,1,1,0
56,26.99,1554.59,3,3,3,0,0,1,0,0
22,95.77,2146.4,3,1,19,1,0,0,1,0
64,29.7,1953.46,4,6,8,0,0,0,0,0
33,63.68,2050.73,2,1,0,1,0,1,1,0
50,85.91,4371.25,2,8,16,1,2,0,1,0
70,105.97,7550.44,4,6,18,1,2,1,0,0
31,24.86,783.64,5,8,5,1,1,1,1,0
62,75.78,4633.18,3,8,10,0,1,0,1,0
26,98.17,2615.72,4,5,4,0,0,0,0,0
31,96.73,2955.36,3,7,21,2,1,1,0,0
30,76.74,2357.09,5,8,29,0,2,0,0,0
48,76.8,3696.01,1,3,13,0,0,0,1,0
37,100.11,3860.38,1,6,12,1,0,0,0,0
59,88.29,4995.42,3,6,12,0,1,0,0,0
16,32.55,521.78,4,9,23,2,1,0,0,0
71,101.85,7186.02,5,4,23,1,1,1,1,0
21,48.75,1065.27,4,2,26,2,1,0,1,0
33,48.27,1581.87,5,0,26,1,0,1,1,0
9,108.88,1004.59,3,0,14,0,1,1,1,1
50,87.9,4318.16,2,2,18,2,1,0,1,0
66,74.54,4849.83,3,1,10,0,1,1,1,0
33,55.15,1881.81,5,5,27,1,1,1,0,0
61,61.11,3609.7,1,5,9,1,0,1,0,0
61,118.74,6985.05,3,3,15,0,0,0,1,0
67,37.5,2533.59,3,9,14,0,2,1,1,0
22,81.41,1842.62,5,8,21,0,1,1,1,0
3,62.59,189.97,1,8,28,0,2,0,0,1
32,105.19,3467.63,1,3,0,1,1,0,1,0
49,84.44,4328.66,3,7,29,1,0,0,1,0
51,66.16,3431.92,2,1,25,1,2,1,1,0
15,65.3,964.16,1,7,9,2,1,1,1,0
49,54.38,2766.44,5,2,22,2,2,0,0,0
67,111.38,7369.55,2,4,3,0,1,0,1,0
69,30.77,2027.14,3,6,24,0,2,1,0,0
21,116.98,2462.7,1,0,21,2,1,0,0,0
47,42.62,2069.24,4,6,16,2,0,0,1,0
21,78.88,1718.87,4,1,0,0,0,0,0,0
21,119.29,2456.21,3,4,1,1,1,0,1,0
52,32.51,1687.43,4,0,5,1,2,0,0,0
12,25.82,302.76,3,3,9,2,0,1,1,0
18,42.71,758.07,1,2,0,0,0,1,0,0
38,48.01,1900.52,3,1,20,1,2,0,1,0
45,42.93,1846.07,2,5,23,0,2,1,0,0
70,67.69,4646.12,3,2,4,1,2,1,0,0
29,63.49,1795.96,4,0,14,2,2,0,1,0
58,48.79,2886.07,1,8,16,1,0,0,1,0
7,111.29,787.85,1,1,17,0,1,0,0,1
53,89.37,4803.25,2,2,1,0,2,1,1,0
11,44.96,500.65,1,4,9,2,2,0,1,0
31,41.38,1269.46,4,3,6,2,0,0,0,0
53,68.76,3527.26,4,9,29,2,2,1,0,0
12,70.06,802.54,3,1,16,2,2,0,0,0
16,66.21,1072.24,4,3,0,0,0,1,0,0
37,84.52,2995.56,3,6,3,2,1,0,0,0
27,101.89,2798.55,2,0,21,2,1,1,1,0
16,29.24,459.11,1,9,18,1,0,1,0,0
33,44.2,1411.17,4,9,11,0,1,1,1,0
69,68.2,4620.11,5,0,14,2,1,0,0,0
4,76.24,303.08,2,1,1,1,0,0,1,0
67,106.62,7395.25,2,2,12,2,1,0,1,0
69,110.15,7411.63,5,1,5,2,2,1,0,0
46,86.42,4167.04,3,1,15,1,0,1,0,0
37,32.99,1215.6,2,0,5,0,0,0,0,0
9,62.13,542.75,1,9,23,2,0,1,0,1
69,84.84,5739.42,4,2,15,2,1,1,1,0
35,70.91,2549.85,2,8,3,1,1,0,1,0
34,116.26,4135.48,5,7,10,0,2,0,0,0
8,67.65,556.33,1,0,30,2,0,1,0,0
68,114.78,7434.94,5,8,12,0,0,1,0,0
10,110.76,1110.07,4,9,3,0,0,1,0,1
5,119.41,582.76,1,6,30,2,0,0,1,1
42,78.41,3239.14,4,5,9,1,1,0,0,0
35,20.53,689.26,2,0,12,0,1,0,1,0
45,85.5,3720.94,5,0,3,0,2,0,0,0
17,87.46,1559.47,2,0,17,0,1,0,0,0
51,57.96,2820.21,5,0,7,0,2,1,1,0
19,92.11,1681.75,4,5,13,0,0,0,0,0
53,21.68,1187.02,2,3,4,2,1,1,0,0
9,90.66,829.54,5,0,7,1,1,0,0,0
10,76.82,730.03,1,2,18,1,1,0,0,0
23,30.39,721.06,1,3,24,2,2,1,0,0
14,104.91,1472.06,1,7,13,0,0,1,1,1
11,111.3,1220.68,5,9,10,1,1,1,0,0
14,54.0,759.51,5,7,14,2,0,0,0,0
53,74.14,3821.82,1,0,2,0,0,1,0,0
1,62.28,61.76,4,2,1,0,2,0,1,0
19,69.0,1353.43,1,8,24,1,0,1,0,1
35,85.45,3042.33,3,7,0,2,1,0,1,0
59,22.66,1275.49,2,6,9,2,1,1,1,0
14,66.5,947.73,2,8,5,0,1,0,0,1
56,77.23,4467.54,4,7,18,1,1,1,1,0
6,60.35,374.82,4,2,1,1,1,0,1,0
52,45.75,2260.87,1,7,22,0,0,1,1,0
16,37.44,604.49,4,7,13,2,0,0,1,0
22,47.16,1070.43,5,3,8,2,1,0,0,0
34,57.41,2046.78,1,2,8,1,1,1,0,0
20,27.69,579.31,5,5,2,1,2,1,1,0
37,47.74,1795.76,1,1,8,1,0,1,1,0
56,40.12,2221.1,1,7,13,0,1,1,0,0
26,106.02,2883.33,1,1,16,2,2,0,0,0
62,56.49,3407.75,2,7,1,2,2,1,1,0
20,98.6,1894.96,2,7,16,1,1,0,1,0
25,107.06,2626.22,2,6,1,1,1,1,0,0
51,107.97,5260.93,1,3,22,1,1,0,0,0
29,64.08,1788.45,3,9,24,1,2,1,0,0
56,117.34,6867.46,1,3,1,2,2,1,0,0
15,81.86,1248.71,3,9,0,1,1,0,0,0
35,64.4,2164.8,1,9,29,2,0,0,0,0
71,60.51,4333.01,1,7,19,0,1,1,1,0
51,100.35,4978.77,5,7,23,0,1,1,0,0
72,62.19,4554.2,4,2,22,0,2,0,0,0
29,58.95,1676.93,3,8,23,1,1,1,0,0
43,74.45,3056.38,5,1,28,1,2,0,1,0
39,108.09,4023.97,1,7,0,2,2,1,0,0
54,91.53,4811.99,3,2,20,0,0,1,1,0
47,85.84,4186.92,1,3,18,2,1,0,1,0
61,80.08,4656.06,3,9,3,0,1,0,0,0
57,25.07,1403.83,4,3,14,1,2,1,1,0
4,81.8,340.57,3,3,3,2,0,0,0,0
1,119.73,121.4,4,1,17,2,1,0,1,1
28,103.47,2884.46,3,5,9,1,2,0,0,0
50,80.7,4132.49,4,0,10,0,0,0,1,0
17,93.71,1627.58,1,1,20,1,0,1,1,0
35,36.66,1237.56,4,3,17,0,2,0,1,0
49,93.98,4387.79,5,5,3,2,0,1,1,0
26,22.27,597.01,1,2,27,2,2,1,0,0
69,105.69,7274.65,3,2,8,2,2,1,1,0
66,109.74,7147.3,1,6,2,2,2,0,1,0
16,77.24,1204.96,2,8,27,1,1,0,1,0
56,34.62,2031.25,3,0,30,1,2,1,0,0
33,101.85,3242.67,4,4,21,2,1,0,1,0
43,34.44,1504.77,1,8,4,0,1,1,1,0
3,64.06,201.73,2,7,29,2,2,0,0,1
29,26.26,727.63,1,7,19,0,2,0,1,0
48,52.28,2447.59,2,2,18,0,2,1,0,0
45,38.75,1707.2,1,0,16,1,1,1,0,0
19,71.85,1420.07,3,2,12,2,0,0,1,0
25,70.02,1675.93,4,0,17,0,2,0,0,0
44,114.91,4836.61,3,8,20,0,0,0,1,0
65,60.11,3917.3,3,5,11,0,2,1,0,0
2,92.73,180.69,3,8,17,0,0,1,0,1
53,114.39,5867.89,5,3,20,2,1,0,1,0
22,87.11,1843.04,5,8,21,2,2,0,1,0
6,56.22,340.21,5,1,21,0,2,0,0,1
15,78.1,1202.44,2,5,13,1,0,0,0,1
71,104.96,7679.53,2,7,23,0,2,0,0,0
8,83.42,674.55,5,3,6,2,1,0,0,0
58,93.13,5500.28,1,5,23,2,2,0,1,0
68,35.02,2462.35,1,1,29,2,1,1,0,0
3,52.48,153.73,5,5,11,1,2,1,1,0
66,49.81,3293.13,4,6,14,2,1,1,1,0
12,27.86,337.19,5,3,26,1,1,1,0,0
20,43.41,857.63,1,5,28,2,0,0,0,0
11,108.27,1194.17,4,3,29,2,2,0,1,0
33,94.12,3171.54,3,7,3,2,0,1,1,0
48,55.07,2517.95,3,4,5,2,1,1,0,0
19,89.04,1675.91,5,2,9,1,1,0,0,0
67,59.13,3837.26,5,8,21,1,2,0,1,0
7,66.9,468.74,1,8,6,1,0,0,0,1
59,92.28,5335.58,5,9,13,2,1,1,1,0
15,76.84,1204.21,3,4,2,1,0,1,0,0
46,111.64,5149.47,3,9,27,0,0,0,0,0
61,100.17,6312.4,3,1,26,1,2,1,0,0
30,78.38,2272.3,3,0,8,1,0,0,0,0
34,113.6,4021.85,2,9,23,1,2,1,0,0
55,112.08,6310.17,2,8,4,2,0,0,1,0
71,30.79,2130.79,1,0,25,2,1,0,1,0
4,100.13,390.01,3,8,10,1,1,1,1,1
70,112.1,7507.37,2,3,30,0,2,1,1,0
67,65.51,4334.24,5,5,2,0,0,1,0,0
10,86.73,847.54,1,0,10,0,2,0,0,0
38,94.93,3431.8,5,6,15,2,2,0,0,0
58,87.04,4824.08,2,7,3,1,1,0,0,0
52,101.8,5218.75,4,6,10,2,0,0,0,0
54,92.95,4856.63,2,2,9,2,0,1,1,0
10,26.23,275.1,3,6,11,1,0,1,1,0
2,27.58,54.79,2,0,25,0,0,0,0,1
58,30.56,1712.34,1,3,20,0,0,1,0,0
59,60.62,3642.1,1,6,26,1,2,0,1,0
15,69.66,1048.62,5,8,24,0,0,1,1,1
45,36.79,1677.98,2,0,21,1,1,1,1,0
64,53.14,3428.0,2,7,16,2,1,1,1,0
38,79.8,3038.56,1,5,14,0,1,0,0,0
37,81.39,3087.6,3,1,1,1,1,0,1,0
34,23.62,780.86,3,1,25,2,2,0,0,0
11,98.47,1121.7,5,4,17,1,0,1,0,1
21,41.85,871.24,4,9,6,1,2,0,0,0
49,116.6,5855.35,3,3,15,1,0,0,1,0
70,31.02,2098.21,3,9,23,1,0,0,0,0
29,62.36,1804.61,4,0,27,1,0,1,0,0
54,85.93,4858.5,2,1,12,0,2,0,0,0
58,72.82,4420.28,1,8,21,1,0,0,0,0
2,119.55,243.24,3,0,22,0,0,0,1,1
38,109.13,4328.8,3,5,2,1,2,0,1,0
25,45.92,1142.51,1,5,9,1,1,0,1,0
13,54.68,676.55,3,8,29,2,1,1,0,0
27,20.44,547.98,4,0,22,0,2,1,0,0
27,97.74,2672.39,2,4,0,2,0,1,1,0
67,103.39,7256.54,5,6,7,0,2,1,0,0
20,33.72,705.72,4,7,23,0,1,1,0,0
2,57.07,113.17,4,4,7,0,0,1,0,1
12,43.85,504.33,1,9,17,2,2,1,1,0
70,20.59,1417.27,2,7,7,0,0,1,0,0
71,77.98,5335.84,4,6,15,0,0,0,0,0
19,50.94,927.01,2,9,7,1,0,1,1,0
27,111.01,2983.97,1,2,0,1,0,1,1,0
49,104.78,4961.3,2,7,24,2,2,0,1,0
64,113.97,7114.05,5,5,23,2,2,0,0,0
2,49.92,99.73,4,6,10,2,1,1,1,0
7,29.15,194.78,4,7,3,2,0,1,0,0
69,23.46,1685.93,1,1,21,1,2,0,1,0
6,72.92,417.93,2,0,23,1,0,1,1,0
32,97.19,3075.99,3,3,14,1,2,0,0,0
15,57.1,814.85,4,8,19,0,1,0,1,0
70,89.51,6340.49,5,8,15,1,2,0,1,0
4,88.38,358.46,4,2,22,1,1,0,0,1
27,107.48,3028.67,3,4,3,0,1,0,1,0
58,31.07,1776.93,4,9,27,0,0,0,1,0
67,91.43,6053.61,3,5,8,2,2,1,0,0
59,25.87,1456.25,1,0,11,1,2,0,0,0
5,22.22,109.79,1,1,15,1,0,0,0,1
69,41.39,2934.01,5,2,4,1,1,0,0,0
67,76.44,5371.42,5,8,13,1,1,0,1,0
8,21.1,161.77,5,6,27,2,0,0,1,0
63,42.25,2711.5,2,8,3,1,1,0,1,0
57,67.16,3661.45,4,7,24,1,2,1,1,0
6,117.68,695.03,5,5,21,0,0,1,1,1
35,114.97,4007.01,5,8,24,0,0,0,1,0
58,97.15,5366.09,1,1,27,1,0,0,1,0
55,35.44,2014.87,4,2,1,2,1,1,0,0
10,29.66,307.2,3,6,0,2,0,0,0,0
8,70.8,567.63,5,5,11,0,0,0,0,1
31,79.94,2480.84,2,3,4,2,1,0,0,0
41,86.59,3720.53,3,3,17,0,2,1,0,0
39,84.82,3362.67,5,7,6,2,1,0,1,0
15,79.08,1228.28,4,7,18,0,1,1,0,1
34,24.53,848.54,2,2,11,0,0,0,1,0
16,81.85,1288.98,4,2,8,0,2,1,0,0
41,21.78,874.54,1,7,0,0,0,1,1,0
55,72.15,4088.98,3,4,3,1,2,0,1,0
7,55.73,401.47,1,8,14,2,1,1,1,0
12,60.78,738.48,4,8,1,0,0,0,0,1
25,98.06,2481.01,3,9,18,2,2,0,1,0
21,61.08,1275.62,3,8,29,2,1,0,1,0
18,30.86,529.14,4,9,27,1,2,0,1,0
34,52.57,1773.91,3,1,1,0,2,0,0,0
5,56.06,270.63,4,5,27,0,1,1,0,1
40,54.46,2265.6,3,5,18,1,0,0,1,0
25,35.47,856.98,1,8,7,1,1,1,0,0
56,29.64,1698.74,3,1,9,1,0,0,1,0
19,107.76,2105.02,3,1,14,0,1,1,1,0
45,106.87,4831.48,3,0,7,1,2,0,1,0
19,67.58,1324.43,5,2,18,0,1,0,0,0
41,68.67,2939.42,4,9,11,2,0,1,1,0
11,79.31,837.58,4,0,14,0,2,1,0,0
41,104.86,4264.25,1,5,3,0,1,1,1,0
29,85.93,2545.2,4,2,9,1,0,0,1,0
49,61.77,3085.38,3,0,6,0,1,0,0,0
54,84.75,4778.8,2,4,29,1,2,1,0,0
51,85.08,4535.89,3,0,23,0,0,0,1,0
53,38.26,2072.22,3,3,24,0,1,1,0,0
30,96.94,2803.72,2,5,13,1,1,1,0,0
7,49.44,329.34,3,5,7,0,2,0,1,0
25,119.58,2966.65,3,1,4,0,0,0,0,0
70,119.89,8720.33,4,1,16,1,0,1,1,0
23,59.08,1382.78,5,5,25,1,2,1,1,0
54,87.17,4677.68,2,6,17,1,1,0,1,0
18,53.36,948.4,2,5,10,1,0,1,0,0
33,70.09,2280.24,4,0,30,1,2,1,1,0
49,107.6,5125.32,5,5,29,0,1,1,0,0
57,94.73,5232.95,2,9,29,1,1,0,1,0
71,62.45,4406.93,4,8,9,2,2,0,1,0
23,82.13,1837.46,1,6,20,0,2,0,0,1
30,35.56,1074.04,2,2,29,1,1,0,1,0
18,106.56,2000.27,4,3,10,1,0,1,0,0
53,116.01,5950.59,3,0,25,0,0,1,0,0
68,95.29,6504.85,2,6,29,2,2,1,1,0
50,42.54,2185.19,2,5,13,2,2,1,1,0
45,94.74,4235.15,5,5,11,0,2,1,1,0
72,81.34,5671.97,3,3,11,1,2,1,0,0
34,75.34,2525.24,4,4,22,2,0,0,0,0
2,20.67,40.4,4,9,16,2,0,1,0,1
16,52.11,795.41,1,1,30,2,0,1,1,0
21,31.68,698.5,2,8,29,0,1,0,0,0
37,83.34,3174.74,3,5,7,0,0,1,0,0
50,114.26,5638.28,1,4,16,1,2,1,1,0
41,106.03,4301.23,5,1,15,2,1,1,1,0
57,35.75,2069.22,1,7,4,2,2,1,0,0
6,66.49,405.67,3,5,7,2,0,1,1,0
62,27.85,1764.41,1,1,0,0,2,1,0,0
48,95.17,4413.03,2,0,2,2,2,1,1,0
58,118.39,7171.69,1,1,27,2,2,1,0,0
41,106.5,4536.0,1,3,12,1,1,1,1,0
28,94.56,2776.66,4,7,4,0,2,1,0,0
27,79.73,2115.48,1,0,18,2,2,0,1,0
29,25.82,756.27,4,8,24,2,0,1,0,0
7,71.05,505.2,3,8,26,1,0,0,1,1
39,46.14,1854.02,4,2,10,2,1,0,1,0
52,44.51,2254.16,4,3,8,0,0,1,1,0
41,36.85,1468.62,2,3,27,0,1,0,0,0
8,40.19,318.91,4,7,17,1,2,1,1,0
21,100.74,2070.92,2,0,26,0,0,1,0,0
45,23.62,1099.78,2,7,20,0,2,0,1,0
44,112.28,4839.07,4,5,6,1,0,1,1,0
26,54.25,1374.39,1,1,18,1,2,1,0,0
33,82.85,2687.93,1,8,11,1,1,0,1,0
20,95.71,1913.88,2,1,12,0,1,0,1,0
65,105.07,6885.6,3,0,30,2,0,1,1,0
16,61.44,960.46,5,8,5,0,1,1,1,0
54,111.76,6159.54,2,4,20,0,2,1,1,0
51,29.8,1499.37,4,4,23,2,1,1,1,0
42,111.15,4730.83,3,2,25,1,2,1,1,0
12,41.99,509.33,5,8,24,1,2,1,0,0
28,74.19,1994.54,3,2,8,1,2,0,1,0
59,90.4,5126.78,3,0,14,2,1,1,1,0
37,62.82,2304.07,4,9,22,1,1,1,0,0
2,27.52,57.77,1,1,17,1,0,1,0,1
38,102.37,4049.69,4,3,29,0,1,1,1,0
60,83.95,4815.92,4,6,26,1,2,1,1,0
69,91.96,6453.42,1,2,12,1,1,1,0,0
58,90.32,5207.12,1,0,4,2,0,0,1,0
68,62.6,4459.66,4,4,3,2,0,1,0,0
36,45.27,1694.5,4,8,5,1,0,0,0,0
24,50.46,1160.79,2,2,7,2,2,1,0,0
25,50.66,1218.58,4,6,30,0,0,1,1,0
32,34.51,1134.23,5,3,27,0,0,0,1,0
8,99.04,790.82,2,3,9,0,0,1,0,1
59,25.06,1520.07,2,9,19,2,1,0,1,0
13,87.81,1145.62,5,8,26,2,2,0,0,1
17,112.83,2000.94,3,8,17,0,0,1,0,1
22,79.81,1752.76,1,5,14,1,1,0,1,0
11,83.29,917.78,5,4,12,2,1,0,0,0
38,65.73,2467.31,2,9,0,1,2,1,1,0
45,65.8,2981.17,1,5,12,2,0,0,1,0
37,22.38,836.75,1,7,22,0,1,0,1,0
5,96.09,503.41,2,6,29,1,2,1,0,1
39,64.84,2439.09,1,2,23,0,2,1,1,0
13,77.74,1006.35,2,6,15,1,2,0,1,0
32,46.17,1548.33,2,2,25,1,2,1,1,0
37,58.19,2142.35,2,9,6,0,0,1,1,0
72,60.01,4203.37,2,1,12,1,2,1,0,0
58,97.3,5378.76,3,0,15,2,0,0,1,0
39,80.74,3274.5,3,8,10,2,0,1,1,0
11,106.6,1226.56,1,4,29,2,2,0,1,0
32,87.95,2838.97,3,7,12,2,1,1,1,0
6,44.77,274.18,4,1,24,0,2,1,1,0
22,66.3,1418.12,5,7,21,2,1,0,0,0
24,29.94,743.86,4,0,15,0,1,0,1,0
31,91.89,2818.36,1,9,19,0,1,1,1,0
58,70.39,3993.49,4,8,10,1,2,0,0,0
22,99.28,2213.95,3,3,7,2,2,1,0,0
67,106.37,7359.97,3,2,2,0,1,0,0,0
19,71.04,1401.83,1,9,14,0,2,1,0,0
72,100.55,6893.59,5,5,5,1,2,1,0,0
18,97.29,1809.19,1,6,8,2,0,1,0,0
7,53.96,377.15,3,1,24,1,2,1,0,0
14,82.39,1179.77,4,2,8,1,1,1,1,0
50,117.92,5660.65,2,1,30,1,2,1,1,0
7,95.97,671.6,2,0,16,2,2,0,1,0
9,101.86,881.32,5,5,19,0,1,0,0,1
23,90.86,2158.95,3,8,22,0,1,0,0,0
38,34.09,1284.19,3,0,2,1,1,1,1,0
36,87.5,3010.45,1,8,10,0,2,1,1,0
